road_id,OBJECTID,DISSOLVE_ID,class,subtype,RoadClass,LandUse,RoadLength,SpeedLimit,SpeedLimitFloor,PercentileBand,RankedPercentile,MedianSpeed,F85thPercentileSpeed,PercentOverLimit,NumberOverLimit,Pass,ExcludeFromSpeedSPI,AnalysisStatus,coord_lng1,coord_lat1,coord_lng2,coord_lat2,StreetImageLink,Shape_Length,yolo_images_found,yolo_total_vehicles,yolo_total_pedestrians,yolo_total_cars,yolo_total_trucks,yolo_total_buses,yolo_total_motorcycles,yolo_total_bicycles,yolo_max_vehicles_single_image,yolo_avg_vehicles_per_image,yolo_per_heading_json,vlm_images_sent,vlm_greenery_score,vlm_greenery_intensity,vlm_footpath_score,vlm_lighting_score,vlm_shade_score,vlm_road_condition_score,vlm_building_height_score,vlm_building_density_score,vlm_population_density_score,vlm_land_use_type,vlm_overall_walkability,vlm_lane_marking_quality,vlm_lane_count,vlm_curvature_visible,vlm_intersection_visible,vlm_lane_width_estimate,vlm_vlm_notes,yolo_processed_at,vlm_processed_at
32,32,SE/6655,secondary,road,secondary,RURAL,7.209486961,55,55,0-5%,0.00798004987531172,35,43,0,0,1,0,Valid,74.9713364,20.979376,74.9234014,21.0201395,"74.9713364,20.979376,74.9234014,21.0201395",7209.486961175764,4,4,6,3,0,0,1,0,2,1.0,"{""0"": {""vehicles"": 1, ""pedestrians"": 2, ""by_class"": {""person"": 2, ""motorcycle"": 1}}, ""90"": {""vehicles"": 1, ""pedestrians"": 2, ""by_class"": {""car"": 1, ""person"": 2}}, ""180"": {""vehicles"": 2, ""pedestrians"": 2, ""by_class"": {""car"": 2, ""person"": 2}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""cow"": 1}}}",4,3,sparse,0,0,0,3,3,5,5,residential_low,2,0,2,0,0,standard,"The road appears to be in a semi-rural area with sparse vegetation and a mix of residential and commercial buildings. The road surface is in fair condition, but there are no visible footpaths or street lighting.",2026-06-24 03:55:03,2026-06-24 03:57:48
33,33,SE/6390,secondary,road,secondary,RURAL,7.959246621,55,55,0-5%,0.008229426433915213,18,25.5,0,0,1,0,Valid,74.77164,19.7298764,74.7055345,19.7544052,"74.77164,19.7298764,74.7055345,19.7544052",7959.246620984087,4,5,6,1,1,0,3,0,2,1.25,"{""0"": {""vehicles"": 0, ""pedestrians"": 4, ""by_class"": {""person"": 4}}, ""90"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1}}, ""180"": {""vehicles"": 2, ""pedestrians"": 2, ""by_class"": {""motorcycle"": 2, ""person"": 2}}, ""270"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 1, ""truck"": 1}}}",4,3,sparse,0,0,0,2,0,0,0,open_land,2,0,0,0,0,unknown,The road is unpaved and surrounded by sparse vegetation with no visible lane markings or footpaths.,2026-06-24 03:55:04,2026-06-24 03:57:55
34,34,SE/7167,secondary,road,secondary,RURAL,5.351995938,55,55,0-5%,0.008478802992518703,24.7,31.8,0,0,1,0,Valid,77.4765761,21.1581208,77.4429909,21.1778429,"77.4765761,21.1581208,77.4429909,21.1778429",5351.99593820271,4,0,0,0,0,0,0,0,0,0.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,7,dense,0,0,7,7,0,0,0,open_land,7,7,2,1,0,standard,"The road is surrounded by dense greenery and has a slight curve, with no visible footpaths or street lighting.",2026-06-24 03:55:05,2026-06-24 03:58:01
35,35,SE/10709,secondary,road,secondary,RURAL,1.364694126,55,55,0-5%,0.008728179551122194,32.5,42.25,0.009685230024213076,4,1,0,Valid,76.8985295,18.3024443,76.9108834,18.3028212,"76.8985295,18.3024443,76.9108834,18.3028212",1364.6941256900902,4,1,1,0,1,0,0,0,1,0.25,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""train"": 1}}, ""180"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""truck"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}}",4,6,moderate,2,0,4,3,3,5,5,residential_low,5,0,0,0,0,unknown,"The road is surrounded by trees and vegetation, with a mix of residential and commercial buildings. The road appears to be in a rural or suburban area with limited pedestrian infrastructure.",2026-06-24 03:55:06,2026-06-24 03:58:08
36,36,SE/6757,secondary,road,secondary,RURAL,2.606058927,55,55,0-5%,0.008977556109725686,33.5,38.5,0,0,1,0,Valid,75.7534385,21.0946952,75.7534231,21.1164608,"75.7534385,21.0946952,75.7534231,21.1164608",2606.058926976439,4,4,6,0,1,0,2,1,3,1.0,"{""0"": {""vehicles"": 3, ""pedestrians"": 2, ""by_class"": {""person"": 2, ""motorcycle"": 2, ""truck"": 1}}, ""90"": {""vehicles"": 0, ""pedestrians"": 2, ""by_class"": {""person"": 2}}, ""180"": {""vehicles"": 1, ""pedestrians"": 2, ""by_class"": {""person"": 2, ""bench"": 1, ""bicycle"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,5,moderate,2,0,5,3,5,5,5,mixed,5,0,0,0,0,unknown,"The street has a mix of residential and commercial buildings, with moderate greenery and a shaded area. The road appears to be unpaved and has no visible lane markings.",2026-06-24 03:55:07,2026-06-24 03:58:16
37,37,SE/6729,secondary,road,secondary,RURAL,6.567375892,55,55,0-5%,0.009226932668329177,14.5,29,0,0,1,0,Valid,74.2216887,21.6472597,74.2788514,21.659743,"74.2216887,21.6472597,74.2788514,21.659743",6567.375891503231,4,3,0,1,1,0,1,0,2,0.75,"{""0"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""car"": 1, ""truck"": 1}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""train"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 1, ""boat"": 1}}}",4,2,sparse,0,0,0,5,0,5,5,residential_low,3,0,2,0,0,standard,"The road is in a rural area with sparse vegetation and simple structures, suggesting a low population density and residential use.",2026-06-24 03:55:08,2026-06-24 03:58:22
38,38,SE/6673,secondary,road,secondary,RURAL,6.223779545,55,55,0-5%,0.009476309226932668,42.5,48,0,0,1,0,Valid,75.8822626,20.6490945,75.8712355,20.6977111,"75.8822626,20.6490945,75.8712355,20.6977111",6223.779545465455,4,6,3,0,2,0,4,0,3,1.5,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""truck"": 1}}, ""180"": {""vehicles"": 3, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 2, ""train"": 1, ""truck"": 1}}, ""270"": {""vehicles"": 2, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 2}}}",4,1,sparse,0,0,0,5,5,9,8,residential_low,4,0,0,0,0,unknown,The street is narrow and appears to be in a residential area with low-rise buildings and limited greenery.,2026-06-24 03:55:09,2026-06-24 03:58:29
39,39,TR/13116,trunk,road,trunk,RURAL,0.8498615129999999,55,55,0-5%,0.00972568578553616,22.333333333333332,29.333333333333332,0,0,1,0,Valid,80.0560564,19.4256028,80.0545405,19.4326263,"80.0560564,19.4256028,80.0545405,19.4326263",849.8615126945954,4,6,3,2,0,0,4,0,5,1.5,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 5, ""pedestrians"": 2, ""by_class"": {""car"": 2, ""motorcycle"": 3, ""person"": 2}}}",4,8,dense,0,0,8,6,0,0,0,open_land,2,0,0,0,0,unknown,"The road is surrounded by dense greenery and appears to be in a rural or less developed area with no visible footpaths, lighting, or lane markings.",2026-06-24 03:55:10,2026-06-24 03:58:36
40,40,SE/4459,secondary,road,secondary,RURAL,9.720128418,55,55,0-5%,0.00997506234413965,19.5,29.5,0,0,1,0,Valid,74.5520062,16.8647948,74.4665128,16.8720598,"74.5520062,16.8647948,74.4665128,16.8720598",9720.128418181048,4,7,11,3,0,0,4,0,3,1.75,"{""0"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 1}}, ""90"": {""vehicles"": 3, ""pedestrians"": 5, ""by_class"": {""car"": 2, ""person"": 5, ""motorcycle"": 1}}, ""180"": {""vehicles"": 2, ""pedestrians"": 4, ""by_class"": {""person"": 4, ""bench"": 1, ""motorcycle"": 2}}, ""270"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""car"": 1, ""person"": 1, ""cow"": 1}}}",4,7,dense,6,0,8,6,5,7,7,mixed,7,0,2,0,0,standard,"The street is lined with trees and has a mix of residential and commercial buildings, providing a shaded and pleasant environment for pedestrians.",2026-06-24 03:55:11,2026-06-24 03:58:43
41,41,SE/6696,secondary,road,secondary,RURAL,1.362431049,55,55,0-5%,0.010224438902743141,21.833333333333332,29.833333333333332,0.010958904109589041,4,1,0,Valid,75.9136176,21.0199431,75.9059561,21.0139761,"75.9136176,21.0199431,75.9059561,21.0139761",1362.4310490062528,4,11,6,4,2,1,2,2,5,2.75,"{""0"": {""vehicles"": 5, ""pedestrians"": 1, ""by_class"": {""bicycle"": 1, ""person"": 1, ""truck"": 1, ""bus"": 1, ""car"": 2}}, ""90"": {""vehicles"": 4, ""pedestrians"": 3, ""by_class"": {""person"": 3, ""motorcycle"": 2, ""bicycle"": 1, ""car"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 2, ""pedestrians"": 2, ""by_class"": {""car"": 1, ""person"": 2, ""truck"": 1}}}",4,8,dense,2,0,8,4,0,0,0,open_land,6,0,0,0,0,unknown,The road is surrounded by dense greenery and appears to be in a rural or less developed area with no visible lane markings or traffic lanes.,2026-06-24 03:55:12,2026-06-24 03:58:50
42,42,SE/7581,secondary,road,secondary,RURAL,6.526566057,55,55,0-5%,0.010473815461346634,18,26.833333333333332,0,0,1,0,Valid,79.4821894,21.1582986,79.5063056,21.1183173,"79.4821894,21.1582986,79.5063056,21.1183173",6526.5660572761935,4,1,2,0,1,0,0,0,1,0.25,"{""0"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""truck"": 1}}, ""90"": {""vehicles"": 0, ""pedestrians"": 2, ""by_class"": {""person"": 2}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,8,dense,0,0,8,5,0,0,0,open_land,2,0,0,0,0,unknown,"The road is surrounded by dense greenery and trees, providing shade. The road appears to be unpaved and in need of maintenance. There are no visible footpaths or street lighting.",2026-06-24 03:55:13,2026-06-24 03:58:57
43,43,SE/5296,secondary,road,secondary,RURAL,15.218274902,55,55,0-5%,0.010723192019950124,18,28.5,0,0,1,0,Valid,75.7447267,18.3178195,75.683976,18.2573047,"75.7447267,18.3178195,75.683976,18.2573047",15218.274901730249,4,3,1,2,0,0,1,0,1,0.75,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""car"": 1, ""person"": 1, ""airplane"": 1}}, ""180"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 1, ""airplane"": 1}}, ""270"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1}}}",4,5,moderate,0,0,5,5,0,0,0,open_land,5,0,0,0,0,unknown,"The road is unpaved and surrounded by sparse vegetation with a few trees providing shade. There are no visible footpaths, street lighting, or lane markings.",2026-06-24 03:55:14,2026-06-24 03:59:04
44,44,SE/5005,secondary,road,secondary,RURAL,3.411286652,55,55,0-5%,0.010972568578553617,15.5,28,0,0,1,0,Valid,75.9483454,17.3998755,75.9310338,17.3765262,"75.9483454,17.3998755,75.9310338,17.3765262",3411.2866515332207,4,1,6,0,0,0,1,0,1,0.25,"{""0"": {""vehicles"": 1, ""pedestrians"": 4, ""by_class"": {""person"": 4, ""motorcycle"": 1}}, ""90"": {""vehicles"": 0, ""pedestrians"": 2, ""by_class"": {""person"": 2}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,5,moderate,2,0,5,3,3,5,5,residential_low,6,0,0,0,0,unknown,"The road is surrounded by trees and has a moderate amount of shade, but the road surface appears to be in poor condition. There are no visible lane markings or traffic lanes, and the area appears to be a residential low-density neighborhood.",2026-06-24 03:55:15,2026-06-24 03:59:11
45,45,SE/8681,secondary,road,secondary,RURAL,1.393387651,55,55,0-5%,0.011221945137157107,26,34.5,0,0,1,0,Valid,76.6490933,18.3968269,76.6387179,18.3901242,"76.6490933,18.3968269,76.6387179,18.3901242",1393.387650746179,4,3,1,0,3,0,0,0,2,0.75,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 2, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""truck"": 2}}, ""180"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""bench"": 1, ""truck"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,5,moderate,3,0,3,3,5,5,5,residential_low,6,0,0,0,0,unknown,The road appears to be a rural or semi-rural area with modest residential buildings and some greenery. The road surface is unpaved and there are no visible lane markings.,2026-06-24 03:55:16,2026-06-24 03:59:18
46,46,SE/4153,secondary,road,secondary,RURAL,11.134889020000001,55,55,0-5%,0.011471321695760598,34.5,39.5,0,0,1,0,Valid,73.6015807,16.0061032,73.5308931,16.0043636,"73.6015807,16.0061032,73.5308931,16.0043636",11134.889019990957,4,1,3,0,0,0,1,0,1,0.25,"{""0"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}, ""90"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}, ""180"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}}",4,9,dense,0,0,9,8,0,0,0,open_land,2,0,0,1,0,unknown,"The road is surrounded by dense greenery and trees, providing significant shade. The road appears to be in good condition but lacks footpaths and street lighting. The area seems to be open land with no visible buildings or human activity.",2026-06-24 03:55:17,2026-06-24 03:59:26
47,47,SE/5870,secondary,road,secondary,RURAL,1.897936914,55,55,0-5%,0.01172069825436409,41,52.5,0.13861386138613863,14,1,0,Valid,74.8326483,19.6339078,74.847254,19.6400211,"74.8326483,19.6339078,74.847254,19.6400211",1897.936913575599,4,0,0,0,0,0,0,0,0,0.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,3,sparse,0,0,0,5,0,0,0,open_land,2,5,2,0,0,standard,"The road is in good condition with standard lane markings, but the surrounding area is open land with sparse vegetation and no visible buildings or human activity.",2026-06-24 03:55:18,2026-06-24 03:59:33
48,48,SE/7033,secondary,road,secondary,RURAL,11.653640059999999,55,55,0-5%,0.011970074812967581,14,20.5,0,0,1,0,Valid,77.2392184,21.0874407,77.1796757,21.0552551,"77.2392184,21.0874407,77.1796757,21.0552551",11653.640060202935,4,3,1,1,0,0,2,0,2,0.75,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 2, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 2}}, ""180"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,3,sparse,0,0,0,7,0,0,0,open_land,2,0,0,0,0,unknown,"The road is surrounded by farmland with sparse vegetation and no visible pedestrian paths or street lighting. The road appears to be in good condition, but there are no visible lane markings or traffic lanes.",2026-06-24 03:55:19,2026-06-24 03:59:39
49,49,SE/5266,secondary,road,secondary,RURAL,6.66367522,,,0-5%,0.012219451371571072,27,34.5,0.22580645161290322,7,1,1,Valid,75.4571589,18.1546502,75.5000019,18.1202664,"75.4571589,18.1546502,75.5000019,18.1202664",6663.675219539584,4,2,6,0,0,0,1,1,1,0.5,"{""0"": {""vehicles"": 1, ""pedestrians"": 4, ""by_class"": {""person"": 4, ""kite"": 1, ""bicycle"": 1}}, ""90"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""cow"": 2}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""cow"": 1, ""train"": 1}}}",4,8,dense,0,0,0,5,0,0,0,open_land,2,0,0,0,0,unknown,The road is surrounded by lush greenery and appears to be in a rural area with no visible buildings or urban infrastructure.,2026-06-24 03:55:20,2026-06-24 03:59:46
50,50,SE/7128,secondary,road,secondary,RURAL,0.893875367,55,55,0-5%,0.012468827930174564,20.5,26,0,0,1,0,Valid,77.9222241,20.7697887,77.9255094,20.7638304,"77.9222241,20.7697887,77.9255094,20.7638304",893.875367196589,4,4,4,0,0,0,4,0,2,1.0,"{""0"": {""vehicles"": 1, ""pedestrians"": 4, ""by_class"": {""person"": 4, ""motorcycle"": 1}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 1}}, ""270"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 2}}}",4,3,moderate,2,0,4,4,3,5,5,residential_low,6,0,0,0,0,unknown,"The road appears to be a single-lane rural road with some greenery and modest buildings, suggesting a low-density residential area.",2026-06-24 03:55:21,2026-06-24 03:59:53
51,51,SE/9316,secondary,road,secondary,URBAN,2.050670963,45,45,0-5%,0.012718204488778055,23.5,40,0.07692307692307693,8,1,0,Valid,76.9856432,20.709536,76.9664681,20.7135474,"76.9856432,20.709536,76.9664681,20.7135474",2050.6709632577226,4,14,20,1,2,0,10,1,5,3.5,"{""0"": {""vehicles"": 2, ""pedestrians"": 6, ""by_class"": {""person"": 6, ""bicycle"": 1, ""motorcycle"": 1}}, ""90"": {""vehicles"": 2, ""pedestrians"": 3, ""by_class"": {""person"": 3, ""motorcycle"": 1, ""truck"": 1}}, ""180"": {""vehicles"": 5, ""pedestrians"": 5, ""by_class"": {""person"": 5, ""motorcycle"": 4, ""truck"": 1}}, ""270"": {""vehicles"": 5, ""pedestrians"": 6, ""by_class"": {""car"": 1, ""person"": 6, ""motorcycle"": 4}}}",4,5,moderate,2,0,5,6,5,7,7,mixed,5,0,2,0,0,standard,"The street is moderately shaded by trees, with a mix of residential and commercial buildings, and a few pedestrians and vehicles visible.",2026-06-24 03:55:21,2026-06-24 04:00:00
52,52,SE/7119,secondary,road,secondary,RURAL,2.761779178,55,55,0-5%,0.012967581047381545,19,26,0,0,1,0,Valid,77.4118381,21.0816795,77.4145205,21.1007703,"77.4118381,21.0816795,77.4145205,21.1007703",2761.779177549182,4,0,0,0,0,0,0,0,0,0.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,5,moderate,2,0,3,6,0,0,0,open_land,4,0,0,0,0,unknown,"The road is surrounded by trees and vegetation, with a moderate amount of shade. The road appears to be in good condition, but there are no footpaths or sidewalks. The area is open land with no buildings or human activity visible.",2026-06-24 03:55:22,2026-06-24 04:00:08
53,53,SE/6420,secondary,road,secondary,RURAL,10.561298889,55,55,0-5%,0.013216957605985038,24.25,32.75,0,0,1,0,Valid,75.8971153,20.1249535,75.9954784,20.12475,"75.8971153,20.1249535,75.9954784,20.12475",10561.298888612399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,54,SE/10367,secondary,road,secondary,RURAL,13.972431866,55,55,0-5%,0.013466334164588529,36,44,0,0,1,0,Valid,76.5086148,19.9538622,76.3899082,19.9189792,"76.5086148,19.9538622,76.3899082,19.9189792",13972.43186622418,4,0,0,0,0,0,0,0,0,0.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,8,dense,0,0,0,5,0,0,0,open_land,2,0,0,0,0,unknown,The road is surrounded by dense greenery and appears to be in a rural area with no visible buildings or human activity.,2026-06-24 03:55:23,2026-06-24 04:00:14
55,55,SE/5708,secondary,road,secondary,RURAL,8.260124579,,,0-5%,0.01371571072319202,58,68,0.8928571428571429,25,1,1,Valid,74.761287,19.6571143,74.8297527,19.6380344,"74.761287,19.6571143,74.8297527,19.6380344",8260.124579055775,4,6,13,1,1,0,4,0,5,1.5,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 5, ""pedestrians"": 3, ""by_class"": {""person"": 3, ""motorcycle"": 4, ""car"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 7, ""by_class"": {""person"": 7}}, ""270"": {""vehicles"": 1, ""pedestrians"": 3, ""by_class"": {""person"": 3, ""truck"": 1, ""train"": 1}}}",4,5,moderate,2,0,5,6,3,5,5,mixed,6,6,2,0,0,standard,"The street has a mix of residential and commercial buildings, with moderate greenery and a well-maintained road. The presence of a market stall suggests a bustling commercial area.",2026-06-24 03:55:24,2026-06-24 04:00:21
56,56,SE/7088,secondary,road,secondary,RURAL,5.9334736910000005,55,55,0-5%,0.013965087281795512,41,51.5,0.10256410256410256,4,1,0,Valid,77.6749405,20.5008688,77.6292309,20.5123447,"77.6749405,20.5008688,77.6292309,20.5123447",5933.4736910742895,4,2,1,0,2,0,0,0,2,0.5,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""truck"": 2}}, ""270"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}}",4,2,sparse,3,0,0,4,2,3,2,residential_low,6,0,0,0,0,unknown,The road is in a rural area with sparse vegetation and a dirt path. There are no visible lane markings or traffic lanes.,2026-06-24 03:55:25,2026-06-24 04:00:28
57,57,SE/7080,secondary,road,secondary,RURAL,5.737082116999999,55,55,0-5%,0.014214463840399002,18.166666666666668,31.166666666666668,0,0,1,0,Valid,78.734184,20.3918112,78.7855597,20.3905073,"78.734184,20.3918112,78.7855597,20.3905073",5737.082117322153,4,0,1,0,0,0,0,0,0,0.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""train"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,2,sparse,0,0,0,8,5,5,5,residential_low,2,8,4,0,0,standard,"The road is wide and well-maintained, with sparse vegetation and a mix of residential and commercial buildings.",2026-06-24 03:55:27,2026-06-24 04:00:35
58,58,SE/6688,secondary,road,secondary,RURAL,6.8578706689999995,55,55,0-5%,0.014463840399002495,31.75,41.25,0,0,1,0,Valid,75.9689397,20.8208066,75.9389854,20.8592338,"75.9689397,20.8208066,75.9389854,20.8592338",6857.870669297341,4,2,0,0,0,0,1,1,2,0.5,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 1, ""bicycle"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""cow"": 1}}}",4,6,moderate,0,0,2,3,0,0,0,open_land,2,0,0,0,0,unknown,The road is rural with sparse vegetation and no visible lane markings or footpaths.,2026-06-24 03:55:28,2026-06-24 04:00:42
